chunk_id,question
861039_1,Who invented the first commercially successful decaffeination process and when did it occur?
861039_1,What health concerns have influenced the choice of solvents for decaffeination since Roselius' time?
861039_1,What are the standards for caffeine removal mentioned in the article for the US and EU?
861039_1,How does the indirect organic solvent method differ from the direct organic solvent method described in the excerpt?
861039_2,What brands have emerged from the decaffeination processes mentioned in the article?
861039_2,What are the main health concerns related to the direct organic solvent method for decaffeination?
861039_2,Can you explain the indirect organic solvent method in more detail?
861039_2,How many times is the direct organic solvent method typically repeated to ensure adequate caffeine removal?
861039_2,What is the significance of the year 1941 in the context of decaffeination methods?
861039_3,What are the steps involved in the indirect method of decaffeination?
861039_3,What solvents are typically used in the solvent-based decaffeination process?
861039_3,Can you explain the Swiss Water method of decaffeination and its advantages?
861039_3,When was the Swiss Water process first developed and commercialized?
861039_3,How does the Green Coffee Extract (GCE) function in the Swiss Water process?
861039_4,What is the Swiss Water process and how does it differ from other decaffeination methods?
861039_4,When was the Swiss Water method first developed and commercialized?
861039_4,What is green coffee extract and how is it used in the Swiss Water process?
861039_4,Can you explain the mechanism through which caffeine is removed from the coffee beans in the Swiss Water process?
861039_4,How long does the Swiss Water decaffeination process typically take to complete?
861039_5,What is the process used to remove caffeine from green coffee beans in the first method described?
861039_5,How long does the continuous batch process for decaffeination take to achieve the target residual caffeine?
861039_5,Can you explain how triglycerides from coffee oils are used in the caffeine removal process?
861039_5,What temperature and pressure conditions are applied in the supercritical carbon dioxide (sCO2) method for decaffeination?
861039_5,Who developed the supercritical CO2 method of decaffeination and which institution is associated with this development?
861039_6,What method is used to remove caffeine from coffee beans while preserving flavor during the decaffeination process?
861039_6,Can you explain how supercritical carbon dioxide (sCO2) is utilized for decaffeination?
861039_6,What are the conditions of pressure and temperature under which CO2 becomes supercritical during decaffeination?
861039_6,What is the required caffeine reduction percentage for decaffeinated coffee according to United States standards?
861039_6,What alternative methods to high-performance liquid chromatography (HPLC) are some coffee companies exploring to measure caffeine remaining in beans?
861039_7,What is the required caffeine reduction percentage for decaffeinated coffee according to United States standards?
861039_7,How much caffeine is typically found in decaffeinated coffee and decaffeinated instant coffee in Canada?
861039_7,What methods do coffee companies use to measure caffeine content in decaffeinated coffee?
861039_7,What did the controlled study at Florida State University reveal about the caffeine content in decaffeinated coffee?
861039_7,How does the caffeine content in an 8 ounce cup of regular coffee compare to the caffeine found in decaffeinated coffee?
861039_8,What methods are commonly used to measure remaining caffeine in decaffeinated coffee?
861039_8,How much caffeine can be found in decaffeinated coffee compared to regular coffee?
861039_8,What is Decaffito and what is its significance in coffee cultivation?
861039_8,Can you explain the caffeine content variation found in popular brands of decaffeinated coffee?
861039_8,Are there any decaffeination methods used for tea similar to those used for coffee?
861039_9,"What is the term used to describe coffee that does not contain caffeine, and where was it trademarked?"
861039_9,What coffee variety was discovered to be naturally caffeine-free in 2004?
861039_9,How does Coffea charrieriana affect caffeine production compared to regular coffee plants?
861039_9,"What methods are used for decaffeinating tea, and what advantages does the CO2 process have?"
861039_9,"What are the optimal conditions for decaffeinating tea using hot water treatment in terms of temperature, extraction time, and leaf to water ratio?"
861039_10,What factors affect the natural caffeine content in tea leaves?
861039_10,How does the CO2 process for decaffeination impact the flavor compounds in tea?
861039_10,What are the optimal conditions for decaffeinating tea using hot water treatment?
861039_10,Why is preserving tannin content more important in tea than in coffee during decaffeination?
